tsne_1,tsne_2
32.776722,-2.9034312
-15.491705,-21.514114
67.37572,29.699486
-19.205257,-17.659883
27.865812,-15.185426
60.54429,-9.3723755
58.01416,8.85062
-54.53114,-33.504326
-69.11089,9.909024
85.13665,12.076202
-47.155495,-17.800913
-29.07934,-9.373297
-38.288986,-11.627718
71.26749,28.067598
-32.322075,-11.053719
-63.659214,22.083157
-45.984455,-22.34448
-15.362172,7.0673704
33.027607,2.0251842
36.38458,-15.02077
-56.399536,1.9411428
16.522648,8.319583
55.570446,-18.09182
-39.581066,2.8589756
-20.44353,-3.8956716
-52.15117,-6.060231
-44.655224,-0.73476213
-32.37221,-29.202454
76.00756,24.473015
8.590438,4.770142
21.586483,-0.5414286
-49.168934,-12.820654
60.35482,17.193016
-3.2621882,-21.238064
-48.44453,-15.105308
79.58065,19.412045
28.654882,7.64122
-46.511337,11.886969
12.665497,4.821134
-42.236416,-3.3088963
58.019382,-18.75787
21.842548,12.673471
-10.611623,-27.046
-7.7518,-19.159275
62.127388,-5.390638
59.407017,-17.321793
-53.89401,-9.813145
-17.700508,-10.051476
-21.442228,-12.191252
55.356297,-10.164429
58.00675,26.391895
35.95116,-11.053177
64.15267,-2.8252993
-71.66442,8.633305
36.08162,-6.24682
33.564587,-26.819029
-48.80666,8.839827
-70.75856,25.936687
-45.38056,-25.836487
54.7212,-20.653801
60.71234,8.106328
87.63068,7.1857705
-48.356693,-4.095959
56.804268,-17.710823
-17.242306,30.644539
32.30676,5.289251
-32.930492,6.3388195
77.352165,23.815292
-21.611732,-43.037903
65.22397,28.936195
2.1486442,26.362894
2.6815362,40.640858
67.36407,27.260614
-52.63852,-2.1133432
24.938974,10.74478
7.7369127,-6.5227118
-49.61613,-17.448006
-65.42993,-12.611311
55.332596,10.449903
15.568968,7.54853
9.296869,6.820018
72.46854,29.653204
82.330574,13.890159
-6.608732,-13.169845
-21.64469,-15.849675
-46.038334,17.481218
-61.071796,4.8511033
30.249804,-7.8921876
-39.220547,-5.749578
57.891705,12.511082
-62.897987,-3.397708
33.111504,-12.550639
-2.6383507,-9.974774
-26.129025,-8.587993
3.3953853,40.13893
61.17533,6.2838764
